Year,Scenario,C,C_Growth_Pct,I,I_Growth_Pct,G,G_Growth_Pct,X,X_Growth_Pct,M,M_Growth_Pct,NX,Domestic_Demand,GDP_Expenditure,GDP_Growth_Pct,GDP_Regime
2026,BASELINE,648.5615209454705,1.3377376477297753,230.23444578677137,2.3264203496761615,265.20138722155525,2.0005335467520333,368.7490279693967,2.430285547054637,385.13576041795227,1.3515158994611125,-16.386732448555563,1143.9973539537973,1127.6106215052419,3.92724622168128,STRONG GROWTH
2027,BASELINE,657.2375725798469,1.3377376477297753,235.59066678551895,2.3264203496761615,270.5068299393742,2.0005335467520333,377.71068230104146,2.430285547054637,390.3409314545114,1.3515158994611125,-12.630249153469947,1163.33506930474,1150.70482015127,2.048065015137923,STRONG GROWTH
2028,BASELINE,666.0296870232728,1.3377376477297753,241.07149599955503,2.3264203496761615,275.91840981856683,2.0005335467520333,386.89013042268516,2.430285547054637,395.61645120522377,1.3515158994611125,-8.726320782538608,1183.0195928413946,1174.293272058856,2.0499133656609825,STRONG GROWTH
2026,OPTIMISTIC,653.3615209454706,2.0877376477297753,231.92194578677137,3.0764203496761615,267.1513872215553,2.7505335467520333,371.44902796939664,3.180285547054637,387.9857604179522,2.1015158994611127,-16.53673244855554,1152.4348539537973,1135.8981215052418,4.6910711064738875,STRONG GROWTH
2027,OPTIMISTIC,667.0019953940291,2.0877376477297753,239.05683972232055,3.0764203496761615,274.4994757476976,2.7505335467520333,383.2621677205823,3.180285547054637,396.1393428607805,2.1015158994611127,-12.877175140198233,1180.5583108640471,1167.681135723849,2.798051481631969,STRONG GROWTH
2028,OPTIMISTIC,680.9272471629791,2.0877376477297753,246.41123298683075,3.0764203496761615,282.0496759137965,2.7505335467520333,395.45099904792824,3.180285547054637,404.46427413502056,2.1015158994611127,-9.013275087092325,1209.3881560636064,1200.374880976514,2.799886394704676,STRONG GROWTH
2026,DOWNSIDE,642.1615209454706,0.3377376477297753,227.98444578677137,1.3264203496761615,262.6013872215553,1.0005335467520333,365.14902796939674,1.4302855470546372,381.33576041795226,0.3515158994611125,-16.186732448555517,1132.7473539537973,1116.5606215052417,2.9088130419577585,STRONG GROWTH
2027,DOWNSIDE,644.3303421609376,0.3377376477297753,231.00847786978352,1.3264203496761615,265.2288021949431,1.0005335467520333,370.37170174165357,1.4302855470546372,382.6762162461523,0.3515158994611125,-12.30451450449874,1140.5676222256643,1128.2631077211656,1.0480833723248928,MODERATE GROWTH
2028,DOWNSIDE,646.5064883021611,0.3377376477297753,234.07262132972548,1.3264203496761615,267.8825053365521,1.0005335467520333,375.66907466204475,1.4302855470546372,384.02138398971374,0.3515158994611125,-8.35230932766899,1148.4616149684387,1140.1093056407697,1.0499499486011477,MODERATE GROWTH
